date,belem,carateua,co_arapiranga,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2022-02-17,5.315584612533223e-05,4.4865575937684424e-05,5.831050866197899e-05,5.2646006109017484e-05,4.79243487566436e-05,5.4604119227644624e-05,5.655492284662588e-05,4.7004188975022404e-05,4.0303828147372615e-05,4.6357185558147214e-05,5.1284132239369634e-05,4.571093734299769e-05,4.666821032406122e-05,5.049108816610181e-05,4.403740935598965e-05
2022-02-18,5.140071408975774e-05,4.598957131697058e-05,4.858242693202018e-05,3.709636445031323e-05,4.068423228835583e-05,5.015178248868876e-05,3.96390254087454e-05,4.831432810524815e-05,3.9533434606631556e-05,5.004204903434034e-05,3.6625467241646547e-05,4.448820414317398e-05,3.511844611530851e-05,4.245615884880082e-05,4.717265594365732e-05
2022-02-19,4.46772210833311e-05,4.149479237886936e-05,4.5948791187617064e-05,3.559027052895486e-05,4.221399482084937e-05,4.750832404404445e-05,4.287739869076398e-05,4.55813944224039e-05,4.8636137661160364e-05,3.339298499802209e-05,4.745827158760302e-05,3.678325719654892e-05,4.769253945844561e-05,3.441674964411798e-05,4.6056382985267646e-05
2022-02-20,3.603476720802521e-05,3.122054616133337e-05,4.3293082041568296e-05,3.4530709377750595e-05,3.567961458113742e-05,3.890808845198296e-05,3.553830766353744e-05,4.2003329785131364e-05,2.7605459029989462e-05,4.5328409971602196e-05,3.868927006607355e-05,3.807486078397331e-05,2.763770867826033e-05,4.557317832596692e-05,3.2361500576756184e-05
2022-02-21,2.835873843378648e-05,3.245391054172181e-05,3.291367528159976e-05,4.604311621888545e-05,2.9111543409644183e-05,3.477127162614687e-05,4.5508551787577e-05,3.643490886757377e-05,4.121991033362545e-05,3.2076004023977e-05,2.818752363964231e-05,3.963475033903919e-05,4.636414708607879e-05,3.101202979007199e-05,3.861710055226655e-05
2022-02-22,3.913228393927936e-05,4.3236969276756037e-05,4.402418855040425e-05,4.102923013904636e-05,4.254900058557624e-05,4.215662947399333e-05,4.5428787126448255e-05,4.000898020380554e-05,3.9101446000284065e-05,4.256168717771285e-05,4.455476258476452e-05,4.119463989410508e-05,4.2565563321218424e-05,4.479287282764542e-05,4.487270052777692e-05
2022-02-23,4.558812810178079e-05,4.97602546161485e-05,4.765476257366637e-05,5.333593735139717e-05,3.952380383444389e-05,5.676052618277373e-05,6.130989191348802e-05,4.839160486407383e-05,3.980785592970978e-05,4.189829631112678e-05,4.321139388681756e-05,4.067787358960358e-05,3.7030286664763565e-05,4.1982539219645774e-05,3.832094360900148e-05
2022-02-24,4.1691555400445454e-05,3.785060249943173e-05,5.019454304965607e-05,4.9684072065288863e-05,3.3624350582018096e-05,5.107967284154794e-05,3.896895462479257e-05,4.6166324468714536e-05,4.307932129779818e-05,4.6126403296168805e-05,4.8042292240682566e-05,4.280766368539602e-05,4.445333706636662e-05,4.353518195927404e-05,3.6022414224657255e-05
2022-02-25,4.7848638037889985e-05,4.4715182808326095e-05,4.99237183891464e-05,5.18232514223352e-05,3.867125564778866e-05,4.439930735791488e-05,5.677160611905495e-05,4.157206772926907e-05,5.6988718645440544e-05,5.243392503178561e-05,4.615089322765631e-05,4.580741390135588e-05,5.366043075169941e-05,5.301179750585147e-05,4.120584893595218e-05
2022-02-26,1.888390232354458e-05,2.243051789299485e-05,5.94273594219138e-06,3.609591713605928e-05,1.692365051089379e-05,1.5259915863164863e-05,3.990114861366415e-05,1.784035640447626e-05,3.518624779821719e-05,3.042582189134621e-05,1.2865809510901621e-05,2.729798202488148e-05,3.69573049338164e-05,1.240360696043351e-05,2.65186089725361e-05
2022-02-27,3.880165401670835e-05,3.862721213580427e-05,4.447620050252208e-05,5.2094260629199496e-05,4.126010036182245e-05,4.1848227480952433e-05,5.6783803065308685e-05,4.475966883481092e-05,3.837628021068267e-05,4.1502039621184924e-05,4.681243675183624e-05,3.971970461514577e-05,4.081522376888035e-05,4.2265026440511784e-05,3.686168855054427e-05
2022-02-28,4.347264598948197e-05,3.44365608251711e-05,4.3214882217182476e-05,4.145669992985619e-05,4.818025434004558e-05,2.901910193031973e-05,4.455612093452007e-05,4.518645847130053e-05,4.4347947290842076e-05,4.071192233823487e-05,4.1793102577661566e-05,4.604641160177946e-05,4.31578570547074e-05,4.4173212250591274e-05,4.1915412751488215e-05
2022-03-01,4.61967493705524e-05,4.348108826772681e-05,3.282407524860917e-05,4.105536440299859e-05,5.1037336247154245e-05,3.676598488101192e-05,4.090579125238954e-05,4.548011625591044e-05,4.470488079530607e-05,5.065847320123263e-05,3.582946832075274e-05,4.5582653971265784e-05,4.58998525348311e-05,3.683830569994962e-05,4.646150701384294e-05
2022-03-02,4.014681208583371e-05,3.5799042776207395e-05,4.549527389339533e-05,3.66795675938828e-05,4.35880713225067e-05,4.780926441237536e-05,4.1565144183975976e-05,4.039754419054873e-05,4.271791564807004e-05,4.61164324303241e-05,5.487376220423285e-05,4.080022809122272e-05,4.307208998415924e-05,5.090840185151201e-05,4.6016134020460014e-05
2022-03-03,1.912243257797969e-05,3.926980732490031e-05,3.667908857943601e-05,2.333876121099233e-05,4.318372711964015e-05,1.0019472028944811e-05,2.3338701541962583e-05,3.131108716823095e-05,2.721299568948376e-05,2.972909896925809e-05,2.6085416490842064e-05,3.799561411351977e-05,2.663797698910813e-05,2.9523950159076542e-05,4.608889407230215e-05
2022-03-04,3.265831171015069e-05,3.9081584221622455e-05,3.537895779124592e-05,3.608055054161798e-05,4.630112689657772e-05,2.8086697716541215e-05,3.381482668123764e-05,4.803741833750417e-05,3.493467604911539e-05,3.723691006326868e-05,3.5259918418584824e-05,4.05894575094595e-05,3.464716688538019e-05,3.5895092019998515e-05,4.0925941418783056e-05
2022-03-05,4.61941908423217e-05,3.8893361118344614e-05,4.929055655600269e-05,4.882233987224362e-05,4.941852667351529e-05,4.615392340413762e-05,4.429095182051269e-05,5.0304058120955346e-05,4.265635640874701e-05,4.4744721157279276e-05,4.443442034632759e-05,4.318330090539924e-05,4.265635678165225e-05,4.2266233880920495e-05,3.576298876526395e-05
2022-03-06,7.29450159361725e-05,7.881450751678387e-05,5.6747939194126066e-05,6.156412920286926e-05,7.889707526273729e-05,7.296955090307472e-05,5.4767076959787744e-05,4.707334101490862e-05,7.937008911605898e-05,6.424053270095283e-05,8.191948584978838e-05,7.032237886349871e-05,7.130596428918954e-05,8.138573028766023e-05,7.716348754215696e-05
2022-03-07,4.403185995039407e-05,4.285323268876427e-05,5.0461492313695e-05,3.679191185387686e-05,4.698783416685895e-05,5.7065563502718835e-05,3.504709150344803e-05,4.8094176926437914e-05,3.713451601128154e-05,4.994484612760848e-05,5.331968470371281e-05,4.240326662637667e-05,3.991441496735461e-05,4.912902789213012e-05,4.279654537783816e-05
2022-03-08,4.3203176519489224e-05,4.563044716246121e-05,5.04274773405657e-05,4.241519797373346e-05,4.873738833305039e-05,4.071285402271392e-05,4.52163961996114e-05,4.164088814886174e-05,2.830245080684382e-05,4.247203090986162e-05,4.28367338552546e-05,3.601519012160064e-05,3.533763901243869e-05,4.231264353744004e-05,3.901731287939846e-05
2022-03-09,3.084579291998455e-05,2.1741130136415693e-05,3.748294711528218e-05,3.880560479789366e-05,3.160426273153552e-05,3.2941391506966984e-05,3.415988417206871e-05,3.5687701671765896e-05,3.4339592496758285e-05,4.0898823487406e-05,3.707861469592508e-05,2.9151383725291694e-05,3.813121142124612e-05,3.36548290242029e-05,1.306744672103522e-05
2022-03-10,4.678205491247149e-05,5.8530299394364474e-05,4.434549142709239e-05,3.996631688416609e-05,4.9143215425868164e-05,4.871535069158714e-05,3.486561099356018e-05,5.017204363831178e-05,4.014715706311733e-05,5.528650094061679e-05,5.5097329141048825e-05,4.956135477718862e-05,3.853256473458473e-05,5.4330720329708475e-05,6.223977235632042e-05
2022-03-11,5.318143836487519e-05,3.05262511586447e-05,4.6059942814230374e-05,4.8459997553721753e-05,2.286551038944789e-05,6.57595409598495e-05,3.8756521308297175e-05,4.88591608564742e-05,5.869823193040295e-05,2.7591431365244042e-05,2.227513907317488e-05,3.897817641120301e-05,5.722925456198018e-05,2.24815605513226e-05,3.693350368500038e-05
2022-03-12,4.221601333911859e-05,3.49382776606717e-05,3.0903332558614326e-05,3.960363809363613e-05,3.3522792852119063e-05,4.7116200404421066e-05,4.897886593315994e-05,3.735365703277165e-05,3.832736933958048e-05,3.732759379404169e-05,3.300527032888271e-05,4.087304767956418e-05,3.920806255301066e-05,3.3149195460739476e-05,3.737959201567755e-05
2022-03-13,3.954348133475492e-05,4.0390249359977794e-05,4.774550673083395e-05,4.5041405771707275e-05,4.091820801538559e-05,4.12080633958758e-05,4.175887687159327e-05,4.191406712506342e-05,4.4595752697658944e-05,5.6378680965436405e-05,4.387001407306306e-05,3.645977856090365e-05,4.510085420994899e-05,4.5442836685958204e-05,4.26076823658193e-05
2022-03-14,3.9803682622398804e-05,3.555861351504994e-05,3.767820861577537e-05,4.870985497021391e-05,3.934807882416326e-05,3.665776400271497e-05,6.289126622874268e-05,5.00681121207485e-05,4.373002179993608e-05,3.34988651152349e-05,3.727391854607976e-05,3.682219658666518e-05,4.2284788501464504e-05,3.868564266443445e-05,4.0500809689510984e-05
2022-03-15,4.496849969083404e-05,3.736048208510532e-05,4.562407884860872e-05,4.925284229959951e-05,4.4292614039913556e-05,4.515662653300242e-05,5.497641673728997e-05,4.488450897563618e-05,5.099154701804836e-05,4.0136264643526714e-05,4.411853395020574e-05,3.40243174810114e-05,4.7739612795127194e-05,4.159577842057856e-05,2.57476071774488e-05
2022-03-16,4.853358297278967e-05,4.436336416221529e-05,5.6330551464093585e-05,4.97958296289851e-05,4.541778900288926e-05,5.746111492044925e-05,4.706156724583725e-05,4.8019475030394003e-05,5.825307223616064e-05,4.508638812694972e-05,4.922091960204985e-05,4.7340045493483733e-05,5.3194437088789884e-05,4.734438204411637e-05,3.805902088061326e-05
2022-03-17,4.81089530996349e-05,4.558713256937542e-05,5.439978568032588e-05,5.336689240204759e-05,4.111703228050105e-05,5.554786098878557e-05,6.04651106997484e-05,4.4308049456409674e-05,4.727335817591138e-05,3.802491881806814e-05,4.4578060311804195e-05,4.06061444602505e-05,5.467502106283875e-05,4.1912659928984385e-05,4.884613974086869e-05
2022-03-18,5.131516647090855e-05,4.668141523088167e-05,4.608371422430741e-05,4.3859275832153974e-05,5.768537655839549e-05,5.0742608436854565e-05,5.250725659238146e-05,4.8803494017659503e-05,4.9803772084008297e-05,5.739372136304213e-05,5.066151958594345e-05,4.479780109514428e-05,3.430528018341665e-05,5.312769480547493e-05,4.716580075314831e-05
2022-03-19,4.417308747875078e-05,4.431547262227464e-05,5.41992637586905e-05,4.77209940532518e-05,3.692260822057774e-05,4.665919073337516e-05,4.7422329403522506e-05,4.3101691912723364e-05,3.658750606090035e-05,4.1454899747763755e-05,5.141777364769841e-05,4.064126167602739e-05,4.0002891030467346e-05,4.3831738022556175e-05,4.078799445223833e-05
2022-03-20,4.863971757957787e-05,4.5677436800621196e-05,4.062304221473473e-05,4.564153203086697e-05,3.7722448721533355e-05,5.10951659165284e-05,4.364792548179002e-05,4.3577469908469706e-05,4.054411161415662e-05,4.026652905742519e-05,4.919982698423618e-05,4.0862457498552716e-05,4.26652920386845e-05,4.414506912752764e-05,4.202537965864789e-05
2022-03-21,5.310634768040496e-05,4.703940097896775e-05,5.650699528315544e-05,4.356207000848215e-05,3.8522289222488964e-05,5.553114109968163e-05,3.987352156005754e-05,4.278012408642013e-05,4.450071716741289e-05,3.907815836708663e-05,4.698188032077394e-05,4.108365332107805e-05,4.5327693046901655e-05,4.4458400232499114e-05,4.326276486505744e-05
2022-03-22,5.4898275324225524e-05,4.0410536610554597e-05,4.352028246454497e-05,4.690754629260958e-05,3.962957804613201e-05,4.438334473030511e-05,5.479520159563924e-05,4.198680441986882e-05,4.380433541242343e-05,3.5924611358961255e-05,3.767231651949663e-05,2.4004432123938523e-05,4.662053899967314e-05,3.796007885507023e-05,2.795784671371971e-05
2022-03-23,3.662264234352878e-05,3.44994370435732e-05,3.308458282843989e-05,4.851371389647221e-05,3.5036894441173275e-05,2.866119381214914e-05,5.052454779231263e-05,3.508650546018549e-05,4.822672943516564e-05,2.857000754851909e-05,3.706270365369558e-05,3.914967340510613e-05,5.069058299168775e-05,3.2862042461635734e-05,3.3313902522644155e-05
2022-03-24,3.9830733708297565e-05,3.929992115460428e-05,3.416494248485469e-05,3.881686987733228e-05,3.8636221496531214e-05,3.610812542023431e-05,3.913426553481423e-05,3.8617007756009735e-05,4.0026635979791385e-05,3.7998765260235366e-05,3.210539434601677e-05,4.1705881318632285e-05,3.795958596844596e-05,3.7827202167011175e-05,3.6953094680368875e-05
2022-03-25,3.2934066584819554e-05,3.830906697894514e-05,4.254752713380437e-05,3.552672896601929e-05,2.640161686627548e-05,3.368634497747196e-05,3.068741850241031e-05,3.860809722038601e-05,4.068960720203531e-05,3.945677710233916e-05,3.9184956368492595e-05,3.427793542663203e-05,4.0555507439424526e-05,3.760663070129954e-05,3.601528496455228e-05
2022-03-26,4.333039207087256e-05,4.5172468981692864e-05,4.9858905760568513e-05,4.397117957252258e-05,3.825970767066936e-05,4.148309643302186e-05,3.920044653408512e-05,4.541304331587572e-05,4.167208448589287e-05,4.086502457098533e-05,3.213288536267699e-05,3.6632734184742736e-05,4.3417832972566175e-05,3.1472762049837986e-05,4.76693567179653e-05
2022-03-27,4.2137823240729926e-05,4.6987766447430705e-05,4.5786949001319705e-05,5.161196848610616e-05,4.6692922324628774e-05,4.1002704865388765e-05,4.5681320078275997e-07,1.4644895019091881e-05,4.2007203134341135e-05,4.530072062649612e-05,3.3214956840607145e-05,3.9563109608471e-05,4.7241714654188364e-05,5.046944336570487e-05,4.5096266629774245e-05
2022-03-28,4.094525441058728e-05,4.8803063913168554e-05,4.17149922420709e-05,5.9252757399689754e-05,5.042421101021122e-05,4.052231329775567e-05,4.991980111669373e-05,4.203581420800916e-05,4.234232178278939e-05,4.216190199691375e-05,3.42970283185373e-05,3.6525761510979587e-05,5.106559633581055e-05,4.3708359485388996e-05,4.252317654158319e-05
2022-03-29,3.5685553267355095e-05,4.135041568937079e-05,3.8852475587310785e-05,4.352682676096074e-05,4.20096716383136e-05,3.4318186626538624e-05,4.776255816687054e-05,4.379730187079152e-05,4.171524310426622e-05,3.935984231108698e-05,4.033828984665503e-05,4.354773435198467e-05,4.183381906721581e-05,4.084028476055064e-05,4.463622562012199e-05
2022-03-30,5.517551698936284e-05,7.078339156549506e-05,8.874061581507423e-05,4.7905193970104115e-05,6.734889495896156e-05,5.59888170915558e-05,5.326891895236834e-05,3.7672542258593965e-05,5.166430377196174e-05,7.359235651548129e-05,9.559012742374176e-05,5.8243263315904696e-05,4.76742201301401e-05,8.094494160894884e-05,6.580454646610331e-05
2022-03-31,4.1373963762882846e-05,3.616962592515783e-05,5.1480706587472406e-05,4.576100023301346e-05,4.757963741660769e-05,5.372981104301881e-05,4.181633545093374e-05,4.554450687719799e-05,5.433378315481501e-05,4.569897799431353e-05,4.883536157819447e-05,3.884517340445613e-05,5.765449673598794e-05,4.8627665565178485e-05,2.828045244714214e-05
2022-04-01,5.532779261757679e-05,5.8524209210566884e-05,5.664109604460055e-05,5.182170940315204e-05,5.036983363436025e-05,5.10462352474378e-05,5.2568110966399666e-05,5.4381516504758756e-05,4.365331386382008e-05,5.271727422951319e-05,5.685086208787964e-05,4.442486781693033e-05,4.72523507474306e-05,5.388912442484888e-05,6.0172111105605875e-05
2022-04-02,4.1262852793519625e-05,4.520353149640508e-05,5.978000704976833e-05,4.557782387409914e-05,5.493703636309595e-05,5.9408935585438174e-05,5.24757637287283e-05,4.227898314566097e-05,5.008778545251993e-05,4.6302729787522844e-05,6.047724004910431e-05,4.5335939811311624e-05,5.0348637941310495e-05,6.404487064484089e-05,2.340889866858997e-05
2022-04-03,4.6530187133189204e-05,3.829316403456791e-05,4.0977897071481434e-05,4.273681764090722e-05,5.124954964859271e-05,5.395635659842662e-05,3.996106668490913e-05,4.521733983111199e-05,3.832680044343336e-05,5.058745434249152e-05,4.27148936915032e-05,4.363445492476799e-05,3.57400857613659e-05,4.539185037814796e-05,5.059494112729285e-05
2022-04-04,2.661555681087769e-05,2.910785863697622e-05,2.865942883088022e-05,1.234109278492682e-05,3.396817889195665e-05,1.563666228321553e-05,1.977335966027219e-05,1.603200855036334e-05,3.413153636914379e-05,2.77485687547613e-05,1.3033020446324862e-05,4.177155617197988e-05,3.5007691279003216e-05,2.860658319838006e-05,3.6553973392612675e-05
2022-04-05,3.571613472233721e-05,3.851721940675562e-05,6.031584530267831e-05,2.9460945800631206e-05,4.302011467969137e-05,2.9802482537972707e-05,2.9343272179413844e-05,6.530494794076463e-05,3.7765938548112324e-05,3.8187618027529434e-05,3.2676364559897925e-05,4.63957957979651e-05,4.0907025326576956e-05,3.4262151666120504e-05,4.195981344232867e-05
2022-04-06,4.481671263379674e-05,4.792658017653503e-05,5.5699450400553343e-05,4.658079881633559e-05,5.207205046742608e-05,4.3968302792729885e-05,3.89131846985555e-05,4.740796062185958e-05,4.140034072708085e-05,4.8626667300297564e-05,5.231970867347099e-05,5.1020035423950316e-05,4.6806359374150696e-05,3.9917720133860954e-05,4.736565349204467e-05
2022-04-07,4.443660686758484e-05,5.315244885306473e-05,5.0798073555787184e-05,3.900633834225275e-05,4.5816410845705346e-05,5.5900984371120556e-05,4.255365701967613e-05,5.000935230272137e-05,3.729047933198398e-05,4.194664448881806e-05,4.265707805532418e-05,4.485335903469539e-05,3.1442489973461043e-05,3.933432482535918e-05,5.0331835058293574e-05
2022-04-08,3.919486364869596e-05,4.505221894068962e-05,3.7619078023236906e-05,4.664193884529075e-05,4.520624978226941e-05,4.043422719262176e-05,5.05041187841401e-05,4.021635869127388e-05,3.5736222492786095e-05,4.3986004437157105e-05,4.0331753592232674e-05,3.743584935559707e-05,4.4092205679368384e-05,4.14246141684073e-05,3.369120037008007e-05
2022-04-09,4.413483051492771e-05,3.076504758740148e-05,4.43457667076493e-05,4.787948241127328e-05,4.562146551403814e-05,6.044708329259414e-05,4.670545565813541e-05,4.363631508302866e-05,3.290615986223332e-05,3.625258144617331e-05,3.725333583342464e-05,3.33988080397371e-05,3.57635488478752e-05,3.7578641399119904e-05,2.4577959266027843e-05
